Participant,Session,Session_Game_MATB,SYSMON,TRACK,RESMAN,session_factor_MATB,Group_MATB,SYSMON_log,TRACK_log,RESMAN_log,SYSMON_log_inv,TRACK_log_inv,RESMAN_log_inv,SYSMON_z,TRACK_z,RESMAN_z,MATB_z_mean,Date,Session_Game_SF,TotalScore,Flight,Bonus,Mine,Fortress,NumberofBonus,NumberofMine,Bonus_Prct,Mine_Prct,FortressShot,session_factor_SF,Group_SF,SF_zscore,Group,oddball_percentage_VFR-low,oddball_percentage_IFR-high,oddball_percentage_IFR-low,oddball_percentage_VFR-high,TLX_raw_VFR-low,TLX_raw_IFR-high,TLX_raw_IFR-low,TLX_raw_VFR-high,simu_zscore_VFR-low,simu_zscore_IFR-high,simu_zscore_IFR-low,simu_zscore_VFR-high,oddball_percentage_mean,TLX_raw_mean,simu_zscore_mean
P004,E2,5.0,1.08,2.61,67.34,12.0,A,0.7323678937132266,1.2837077723447896,4.2244952466871455,-0.7323678937132266,-1.2837077723447896,-4.2244952466871455,1.435191073874292,0.6175062187650399,1.5592214252648438,1.2039729059680584,0022-12-14 19:16:40,5.0,6350.0,-750.0,1100.0,1000.0,5000.0,17.0,21.0,88.2352941176471,85.7142857142857,262.0,12.0,A,0.997011451316285,A,2.35294117647059,10.3448275862069,8.641975308642,1.123595505618,31.6666666666667,75.8333333333333,67.5,56.6666666666667,0.436079262951956,0.191912196013681,-0.309402208541397,0.299776775545398,5.61583489423437,57.9166666666667,0.154591506492409
P004,E3,2.0,0.95,2.85,64.25,13.0,A,0.6678293725756554,1.3480731482996928,4.178226046202803,-0.6678293725756554,-1.3480731482996928,-4.178226046202803,1.6069105238699304,0.259957349912741,1.6417663539992229,1.169544742593965,0023-01-10 17:32:45,5.0,6355.0,-475.0,600.0,980.0,5250.0,14.0,20.0,78.5714285714286,90.0,263.0,13.0,A,0.99927033207938,A,1.1904761904762,11.9047619047619,2.4691358024691,5.88235294117651,24.1666666666667,80.8333333333333,34.1666666666667,45.0,-0.0664029452315728,0.184933816670575,0.0513668323760217,-0.44061804126161,5.36168170972093,46.0416666666667,-0.0676800843616465
P005,E1,1.0,6.36,3.84,189.88,1.0,A,1.9960599327407849,1.5769147207285403,5.251644958349606,-1.9960599327407849,-1.5769147207285403,-5.251644958349606,-1.9271497123844736,-1.0112547599278576,-0.2732286465147015,-1.0705443729423445,0023-01-18 15:26:53,6.0,1320.0,-240.0,300.0,760.0,500.0,13.0,18.0,38.4615384615385,83.3333333333333,28.0,1.0,A,-1.27542259635724,A,25.3731343283582,80.7692307692308,44.5544554455445,49.0909090909091,68.3333333333333,84.1666666666667,72.5,76.6666666666667,-1.18397572130166,-1.5450214687835,-0.834715976986998,-0.445723005214482,49.9469324085106,75.4166666666667,-1.00235904307166
P005,E2,4.0,1.88,2.48,43.54,12.0,A,1.0577902941478543,1.247032293786383,3.796387661829221,-1.0577902941478543,-1.247032293786383,-3.796387661829221,0.5693305825906874,0.8212380494058289,2.3229716027658105,1.2378467449207755,0023-04-17 18:38:11,4.0,6090.0,-150.0,1000.0,740.0,4500.0,15.0,21.0,100.0,76.1904761904762,244.0,12.0,A,0.879549651635347,A,43.0769230769231,36.0,35.7142857142857,34.375,42.5,68.3333333333333,63.3333333333333,70.8333333333333,-0.726845923956039,-0.0903654649453461,-1.00488756597485,-0.189193164706242,37.2915521978022,61.25,-0.502823029895619
P005,E3,2.0,1.29,2.88,63.51,13.0,A,0.8285518175661483,1.355835153635182,4.16682025054415,-0.8285518175661483,-1.355835153635182,-4.16682025054415,1.1792718149368435,0.2168395060944411,1.6621144598654771,1.019408593632254,0023-05-16 14:26:31,1.0,6490.0,-50.0,1250.0,1040.0,4250.0,17.0,23.0,100.0,86.9565217391304,228.0,13.0,A,1.06026011268294,A,12.0481927710843,26.5625,8.5365853658537,10.3896103896104,44.1666666666667,75.0,42.5,44.1666666666667,-1.15099105965132,-1.56196386582809,-0.149996325469051,-0.349063484760775,14.3842221316371,51.4583333333333,-0.803003683927309
P006,E1,4.0,2.63,5.41,315.15,1.0,B,1.289232648276759,1.8578592709325787,5.756216784504622,-1.289232648276759,-1.8578592709325787,-5.756216784504622,-0.0464745684445253,-2.57189826810921,-1.1733921461073855,-1.2639216608870405,0023-01-19 18:32:00,0.0,485.0,-895.0,200.0,680.0,500.0,11.0,19.0,36.3636363636364,78.9473684210526,27.0,1.0,B,-1.6526556837941,B,7.8947368421053,38.961038961039,31.7073170731707,31.4465408805032,56.6666666666667,71.6666666666667,36.6666666666667,77.5,-0.106569389317623,0.07247496608861,-0.0723837394999302,-0.849655771201534,27.5024084392046,60.625,-0.239033483482619
P006,E2,1.0,1.77,3.35,91.59,12.0,B,1.0188473201992472,1.4701758451005926,4.528181144459956,-1.0188473201992472,-1.4701758451005926,-4.528181144459956,0.6729472436138717,-0.4183216234838431,1.017441352843332,0.4240223243244536,0023-04-21 15:06:59,2.0,4300.0,-100.0,600.0,800.0,3000.0,8.0,19.0,100.0,84.2105263157895,155.0,12.0,B,0.0708703384473536,B,21.5189873417722,40.0,11.2676056338028,11.9402985074627,54.1666666666667,75.8333333333333,25.8333333333333,55.8333333333333,-0.603607111789608,-0.372472080308316,-0.286587576188217,-0.73579755716219,21.1817228707594,52.9166666666667,-0.499616081362083
P006,E3,5.0,1.95,3.69,84.39,13.0,B,1.0818051703517284,1.5454325824581878,4.447228997919515,-1.0818051703517284,-1.5454325824581878,-4.447228997919515,0.5054335291603466,-0.8363718704765031,1.1618611633679805,0.2769742740172746,0023-05-23 19:21:38,2.0,4530.0,-50.0,600.0,980.0,3000.0,12.0,20.0,66.6666666666667,90.0,150.0,13.0,B,0.174778853549722,B,2.4096385542169,16.8539325842697,7.9545454545455,6.89655172413789,20.0,72.5,40.8333333333333,37.5,-0.0937525894717336,0.470134111148315,-0.176135435595687,0.156251024085274,8.5286670792925,42.7083333333333,0.0891242775415421
P007,E1,5.0,3.27,3.31,444.31,1.0,B,1.451613827240533,1.4609379041156565,6.098770668846224,-1.451613827240533,-1.4609379041156565,-6.098770668846224,-0.4785267172978375,-0.3670049753529843,-1.7845132736537923,-0.8766816554348714,0023-01-20 18:26:40,0.0,2185.0,-85.0,200.0,570.0,1500.0,13.0,18.0,30.7692307692308,77.7777777777778,83.0,1.0,B,-0.884636224341812,B,13.4328358208955,28.0487804878049,3.9473684210526,14.2857142857143,38.3333333333333,88.3333333333333,55.8333333333333,60.8333333333333,0.251796983662515,-0.43786021993965,-0.225732281338072,0.660034282910167,14.9286747538668,60.8333333333333,0.06205969132374
P007,E2,3.0,1.6,2.64,202.85,12.0,B,0.9555114450274363,1.2919836816486494,5.317384429265262,-0.9555114450274363,-1.2919836816486494,-5.317384429265262,0.8414667798194244,0.571533644746479,-0.3905088217709165,0.3408305342649957,0023-04-20 11:43:29,2.0,7925.0,-705.0,400.0,980.0,7250.0,12.0,20.0,83.3333333333333,90.0,335.0,12.0,B,1.7085588916912,B,10.6666666666667,11.7647058823529,8.8607594936709,4.41176470588231,23.3333333333333,64.1666666666667,29.1666666666667,30.8333333333333,0.254879064705365,-0.162425244950786,-0.250846156645035,-0.28148534451049,8.9259741871432,36.875,-0.109969420350237
P007,E3,1.0,1.66,2.95,157.12,13.0,B,0.9783261227936078,1.3737155789130306,5.063354238428484,-0.9783261227936078,-1.3737155789130306,-5.063354238428484,0.7807631279727452,0.1175139644061258,0.0626847449970754,0.3203206124586488,0023-05-23 14:32:51,3.0,7835.0,-85.0,600.0,820.0,6500.0,14.0,18.0,92.8571428571429,94.4444444444444,328.0,13.0,B,1.66789903795549,B,6.9444444444444,5.63380281690139,0.0,1.3333333333333,16.6666666666667,66.6666666666667,38.3333333333333,39.1666666666667,-0.267779861740948,0.0970055865113329,0.203214302564149,0.501046488743079,3.47789514866977,40.2083333333333,0.133371629019403
P008,E1,2.0,6.57,4.14,69.29,1.0,A,2.0241930674493576,1.6370530794670737,4.252629541187814,-2.0241930674493576,-1.6370530794670737,-4.252629541187814,-2.0020043315120404,-1.3453226003248708,1.509029433394666,-0.6127658328140818,0023-01-30 19:28:36,0.0,2490.0,-100.0,300.0,1040.0,1250.0,13.0,22.0,46.1538461538462,86.3636363636364,77.0,1.0,A,-0.74684449779302,A,23.4375,64.6153846153846,32.3529411764706,23.0769230769231,64.1666666666667,79.1666666666667,66.6666666666667,64.1666666666667,0.148194451355077,0.338441872430182,0.442567146730292,0.116323484390107,35.8706872171946,68.5416666666667,0.261381738726415
P008,E2,1.0,1.48,2.5,161.19,12.0,A,0.9082585601768908,1.252762968495368,5.088768487499598,-0.9082585601768908,-1.252762968495368,-5.088768487499598,0.9671938534216612,0.7894042221414047,0.0173453538588446,0.5913144764739702,0023-04-04 17:46:50,3.0,6710.0,-100.0,650.0,1160.0,5000.0,11.0,22.0,100.0,95.4545454545455,283.0,12.0,A,1.15965086625912,A,23.4375,53.7313432835821,35.7142857142857,26.6666666666667,55.8333333333333,74.1666666666667,55.8333333333333,57.5,-0.354199034343459,0.357238176867168,0.161834788791405,0.0991934069316941,34.8874489161336,60.8333333333333,0.066016834561702
P008,E3,5.0,1.53,2.89,165.04,13.0,A,0.928219302739429,1.358409157630355,5.112228723184838,-0.928219302739429,-1.358409157630355,-5.112228723184838,0.9140837468693715,0.2025409456767997,-0.0245080488898198,0.3640388812187838,0023-05-02 18:38:30,3.0,6740.0,-50.0,700.0,1090.0,5000.0,15.0,20.0,80.0,100.0,280.0,13.0,A,1.17320415083769,A,33.8028169014084,66.1971830985916,32.8358208955224,30.7692307692308,42.5,82.5,75.0,62.5,-0.165644645816969,-0.289140992367346,-0.3382157795837,0.359345930779042,40.9012629161883,65.625,-0.108413871747243
P009,E1,5.0,3.98,4.0,131.41,1.0,A,1.6054298910365616,1.6094379124341005,4.885903169351665,-1.6054298910365616,-1.6094379124341005,-4.885903169351665,-0.8877894244374279,-1.1919206883602012,0.3792600412514851,-0.5668166905153813,0023-03-16 17:37:34,0.0,760.0,-540.0,500.0,550.0,250.0,13.0,17.0,46.1538461538462,76.4705882352941,20.0,1.0,A,-1.52841724182387,A,30.7692307692308,55.5555555555556,47.5,41.5929203539823,66.6666666666667,72.5,66.6666666666667,75.0,-1.17281501174815,-2.4068010518163,-1.03837555034128,-1.09631914855414,43.8544266696922,70.2083333333333,-1.42857769061497
P009,E2,5.0,1.06,2.17,136.15,12.0,A,0.7227059828014898,1.1537315878891892,4.9210752173836125,-0.7227059828014898,-1.1537315878891892,-4.9210752173836125,1.4608987907296824,1.3395223188869174,0.3165125944002751,1.0389779013389584,0023-05-12 09:43:28,4.0,2810.0,-120.0,750.0,930.0,1250.0,12.0,19.0,75.0,94.7368421052632,76.0,12.0,A,-0.602276128954943,A,22.3529411764706,56.0,41.7582417582418,43.8775510204082,57.5,76.6666666666667,69.1666666666667,69.1666666666667,-0.200912402873278,-1.79124273669167,-0.851576869431008,-1.45113684391279,40.9971834887802,68.125,-1.07371721322719
P009,E3,2.0,1.39,2.26,113.06,13.0,A,0.8712933659434192,1.181727195378616,4.736724625728393,-0.8712933659434192,-1.181727195378616,-4.736724625728393,1.0655481805873388,1.1840070648831065,0.6453967395989837,0.964983995023143,0023-06-09 15:21:48,1.0,3360.0,-220.0,1450.0,880.0,1250.0,17.0,18.0,94.1176470588235,94.4444444444444,66.0,13.0,A,-0.353799245014498,A,19.2771084337349,39.7727272727273,15.6626506024096,22.6190476190476,59.1666666666667,64.1666666666667,59.1666666666667,67.5,0.0941250603678878,-0.20791987385472,0.253060425011724,-0.286425845988796,24.3328834819798,62.5,-0.036790058615976
P010,E1,3.0,2.44,3.78,80.6,1.0,A,1.235471471385307,1.5644405465033644,4.401829261970061,-1.235471471385307,-1.5644405465033644,-4.401829261970061,0.0965692999955292,-0.9419608760980934,1.2428549546865804,0.1324877928613387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P011,E1,5.0,3.71,3.98,297.01,1.0,A,1.5496879080283263,1.6054298910365616,5.697127042989359,-1.5496879080283263,-1.6054298910365616,-5.697127042989359,-0.7394751697082776,-1.169656178975065,-1.0679751851214083,-0.9923688446015836,0023-04-03 19:24:30,0.0,1290.0,-450.0,200.0,790.0,750.0,13.0,20.0,53.8461538461538,75.0,37.0,1.0,A,-1.28897588093581,A,21.5189873417722,29.8245614035088,32.4675324675325,28.9473684210526,66.6666666666667,100.0,86.6666666666667,91.6666666666667,-0.131846641768989,-1.04690374953525,-1.12739458037451,-0.0980339564142744,28.1896124084665,86.25,-0.601044732023256
P011,E2,3.0,1.17,3.38,178.93,12.0,A,0.7747271675523681,1.4770487243883548,5.192567886364428,-0.7747271675523681,-1.4770487243883548,-5.192567886364428,1.322484568090454,-0.4565003830830955,-0.1678342881552458,0.2327166322840375,0023-05-22 18:29:00,2.0,6490.0,-100.0,300.0,1040.0,5250.0,7.0,20.0,100.0,95.0,287.0,12.0,A,1.06026011268294,A,18.8235294117647,32.5,15.6626506024096,21.3483146067416,30.8333333333333,84.1666666666667,64.1666666666667,70.0,-0.773255537555639,,-0.68605557976699,-0.467248887056021,22.083623655229,62.2916666666667,-0.642186668126217
P011,E3,4.0,1.1,3.55,202.33,13.0,A,0.7419373447293773,1.5151272329628591,5.31483027492225,-0.7419373447293773,-1.5151272329628591,-5.31483027492225,1.4097293676515723,-0.668026028143193,-0.3859521731577233,0.1185837221168854,0023-06-22 18:24:49,3.0,5860.0,-150.0,800.0,960.0,4250.0,14.0,19.0,85.7142857142857,94.7368421052632,244.0,13.0,A,0.775641136532979,A,9.1954022988506,29.4117647058823,13.4146341463415,7.3170731707317,5.0,70.8333333333333,40.8333333333333,16.6666666666667,-0.424895138016528,-0.264966886904363,-0.646709716792443,-0.0010404874949064,14.8347185804515,33.3333333333333,-0.33440305730206
P012,E1,5.0,4.46,3.25,189.9,1.0,B,1.6974487897568136,1.4469189829363254,5.251749730731702,-1.6974487897568136,-1.4469189829363254,-5.251749730731702,-1.1326266844013408,-0.2891300412624682,-0.2734155619729966,-0.5650574292122685,0023-04-17 16:05:46,6.0,3640.0,-350.0,800.0,940.0,2250.0,13.0,22.0,76.9230769230769,86.3636363636364,129.0,1.0,B,-0.22730192228118,B,4.0,40.3225806451613,10.7142857142857,28.75,34.1666666666667,88.3333333333333,55.8333333333333,66.6666666666667,0.490303276055319,-1.09074048323195,0.206388792027297,-0.330406079714513,20.9467165898618,61.25,-0.181113623715962
P012,E2,3.0,2.43,2.15,171.01,12.0,B,1.2325602611778486,1.1474024528375415,5.1475526146583,-1.2325602611778486,-1.1474024528375415,-5.1475526146583,0.1043152384960541,1.3746805859669622,-0.0875263866560948,0.4638231459356405,0023-06-02 11:10:47,5.0,10155.0,-135.0,700.0,1090.0,8500.0,12.0,20.0,100.0,100.0,411.0,12.0,B,2.71601971203155,B,17.2839506172839,40.7407407407407,23.3766233766234,15.2941176470588,31.6666666666667,80.0,25.8333333333333,23.3333333333333,-0.839988167886968,-0.0967339506076789,0.0416412314735848,-0.0328219875140349,24.1738580954267,40.2083333333333,-0.231975718633774
P012,E3,5.0,1.9,2.49,240.14,13.0,B,1.0647107369924282,1.249901736214336,5.485377677689165,-1.0647107369924282,-1.249901736214336,-5.485377677689165,0.550917166571078,0.8052983321412206,-0.6902112279903725,0.2220014235739754,0023-07-04 16:05:32,5.0,9830.0,-400.0,600.0,880.0,8750.0,13.0,18.0,92.3076923076923,94.4444444444444,430.0,13.0,B,2.56919246243037,B,14.7058823529412,24.3243243243243,12.6984126984127,20.0,17.5,27.5,24.1666666666667,25.0,0.233694330422878,-0.0493780086585741,-0.328236250834695,0.457158873066898,17.9321548439196,23.5416666666667,0.0783097359991267
P013,E1,3.0,2.13,2.76,137.5,1.0,B,1.1410330045520618,1.324418957401803,4.930870325627393,-1.1410330045520618,-1.324418957401803,-4.930870325627393,0.3478443725753299,0.3913560883444484,0.2990379783821746,0.3460794797673176,0023-04-21 19:01:01,0.0,2255.0,-255.0,600.0,910.0,1000.0,9.0,19.0,77.7777777777778,89.4736842105263,65.0,1.0,B,-0.853011893658483,B,2.5641025641026,41.4634146341463,21.5189873417722,100.0,35.0,69.1666666666667,56.6666666666667,68.3333333333333,-0.188373214634277,0.480494689672665,,-1.37601510871403,41.3866261350053,57.2916666666667,-0.361297877891881
P013,E2,5.0,1.12,2.2,178.51,12.0,B,0.7514160886839212,1.1631508098056809,5.190230916682979,-0.7514160886839212,-1.1631508098056809,-5.190230916682979,1.3845090082470837,1.287198657419143,-0.1636651001470186,0.8360141885064026,0023-06-06 15:39:33,5.0,7475.0,-85.0,600.0,960.0,6000.0,11.0,20.0,90.9090909090909,95.0,321.0,12.0,B,1.50525962301265,B,17.3333333333333,41.025641025641,29.3333333333333,25.3012048192771,35.8333333333333,70.0,45.8333333333333,45.0,-0.150331647409688,0.263211312871511,0.246651458519729,-0.0010487557216682,28.2483781278962,49.1666666666667,0.0896205920649709
P013,E3,1.0,1.39,1.85,197.39,13.0,B,0.8712933659434192,1.0473189942805592,5.29023479035468,-0.8712933659434192,-1.0473189942805592,-5.29023479035468,1.0655481805873388,1.9306429627415056,-0.342073469839636,0.8847058911630694,0023-06-28 19:26:49,3.0,8070.0,-50.0,500.0,870.0,6750.0,14.0,20.0,64.2857142857143,85.0,362.0,13.0,B,1.77406643382095,B,10.2564102564102,52.5641025641026,41.025641025641,34.6666666666667,30.8333333333333,80.8333333333333,70.8333333333333,54.1666666666667,0.448092933382165,0.638727715966132,-0.159100770556346,0.380848735827623,34.6282051282051,59.1666666666667,0.327142153654894
P014,E1,4.0,7.38,4.03,143.58,1.0,B,2.1258479144939915,1.615419984111648,4.973832987572151,-2.1258479144939915,-1.615419984111648,-4.973832987572151,-2.2724802289483264,-1.2251510226815463,0.2223919626450033,-1.091746429661623,0023-05-05 10:01:10,4.0,1910.0,-100.0,650.0,860.0,500.0,12.0,20.0,66.6666666666667,85.0,34.0,1.0,B,-1.00887466631203,B,1.1904761904762,28.9156626506024,14.2857142857143,23.3082706766917,60.0,99.1666666666667,66.6666666666667,76.6666666666667,1.04835068442744,-0.191684072848028,-0.240798921539084,0.507310700214661,16.9250309508712,75.625,0.280794597563747
P014,E2,4.0,1.59,2.89,175.06,12.0,B,0.9516578757114464,1.358409157630355,5.17082484603276,-0.9516578757114464,-1.358409157630355,-5.17082484603276,0.8517200795820781,0.2025409456767997,-0.1290443869713344,0.3084055460958477,0023-06-27 18:37:46,3.0,7210.0,-350.0,1200.0,860.0,5500.0,18.0,21.0,88.8888888888889,76.1904761904762,269.0,12.0,B,1.38553894256862,B,4.5454545454545,25.3333333333333,8.1081081081081,5.1948051948052,42.5,81.6666666666667,61.6666666666667,70.0,0.729751894995889,0.426571809548268,0.76135591777291,0.547724375348003,10.7954252954253,63.9583333333333,0.616350999416267
P014,E3,2.0,1.83,2.64,142.0,13.0,B,1.0402767116551463,1.2919836816486494,4.962844630259907,-1.0402767116551463,-1.2919836816486494,-4.962844630259907,0.6159294618350758,0.571533644746479,0.2419953524108155,0.4764861529974568,0023-07-27 13:03:54,4.0,6750.0,-150.0,600.0,1050.0,5250.0,13.0,20.0,76.9230769230769,100.0,254.0,13.0,B,1.17772191236388,B,7.4074074074074,39.7590361445783,7.5,2.5316455696203,46.6666666666667,80.8333333333333,65.0,71.6666666666667,0.0712864554569943,0.202629284080186,0.613907751527006,-0.250538081036365,14.2995222804015,66.0416666666667,0.159321352506955
P015,E1,3.0,5.88,3.15,116.36,1.0,A,1.928618651945252,1.423108334242607,4.765246133834726,-1.928618651945252,-1.423108334242607,-4.765246133834726,-1.7477068085019365,-0.1568621817063718,0.5945139530068331,-0.4366850124004917,0023-05-05 17:29:22,0.0,2350.0,-150.0,400.0,850.0,1250.0,9.0,21.0,77.7777777777778,80.9523809523809,84.0,1.0,A,-0.810093159159679,A,17.0212765957447,33.6734693877551,24.5283018867924,40.5063291139241,59.1666666666667,47.5,48.3333333333333,55.8333333333333,-0.154460397125145,0.181498329788999,-0.260611713826268,-0.333908103225083,28.9323442460541,52.7083333333333,-0.141870471096874
P015,E2,5.0,1.63,2.04,27.94,12.0,A,0.9669838461896731,1.1118575154181305,3.365224721203338,-0.9669838461896731,-1.1118575154181305,-3.365224721203338,0.8109418408684796,1.572132274536928,3.092172579534634,1.8250822316466808,0023-06-20 17:38:03,1.0,10970.0,-200.0,1500.0,920.0,8750.0,21.0,21.0,100.0,80.9523809523809,425.0,12.0,A,3.08421727641602,A,6.5934065934066,13.6363636363636,5.6818181818182,10.0,29.1666666666667,52.5,30.8333333333333,38.3333333333333,0.916019688827577,0.453242447066364,-0.104761233493011,0.0845621223500422,8.9778971028971,37.7083333333333,0.337265756187743
